Zone Name,Date,moonPhase,precipIntensity,precipIntensityMax,precipProbability,temperatureHigh,temperatureLow,apparentTemperatureHigh,apparentTemperatureLow,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,temperatureMin,temperatureMax,apparentTemperatureMin,apparentTemperatureMax,Patients Admitted,quartile,class
DMC,1/13/2020,0.6,0.0001,0.0002,0.03,75.31,55.21,74.81,55.7,54.09,0.71,1012.6,4.51,12.98,310,0.17,6,10,264.9,54.68,75.31,55.17,74.81,6,3,1
DMC,1/14/2020,0.64,0,0,0,75.66,56.28,75.16,56.77,55.93,0.74,1013.5,3.34,8.81,318,0.12,6,10,263.4,55.21,75.66,55.7,75.16,21,4,2
DMC,1/15/2020,0.68,0.0001,0.0004,0.04,78.2,57.62,77.7,58.11,56.36,0.72,1014.8,3.27,9.58,337,0.08,6,10,262.9,56.66,78.2,57.15,77.7,2,3,1
DMC,1/16/2020,0.72,0.0001,0.0002,0.04,79.71,59.44,79.21,59.93,57.24,0.7,1015.1,3.48,8.24,4,0.11,6,10,252.9,57.62,79.71,58.11,79.21,21,4,2
DMC,1/17/2020,0.75,0.0001,0.0004,0.05,82.55,58.56,82.28,59.04,58.95,0.69,1015,3.57,9.38,23,0,7,10,242.2,59.44,82.55,59.93,82.28,21,4,2
DMC,1/18/2020,0.79,0.0001,0.0002,0.05,82.88,61.29,82.34,61.78,58.33,0.68,1015,3.49,8.67,350,0,7,10,249,58.56,82.88,59.04,82.34,2,3,1
DMC,1/19/2020,0.82,0,0.0001,0.01,80.49,62.18,80.81,62.67,58.32,0.68,1014.5,6.19,20.95,338,0.07,6,10,260.7,61.29,80.49,61.78,80.81,0,1,0
DMC,1/20/2020,0.86,0.0003,0.0029,0.08,76.88,54.77,76.38,55.26,55.64,0.67,1016.2,7.13,19.03,320,0.38,6,10,266.8,60.83,76.88,61.32,76.38,0,1,0
DMC,1/21/2020,0.89,0.0001,0.0002,0.04,75.69,53.33,75.19,53.82,50.17,0.63,1018.3,4.74,10.95,329,0.36,5,10,269.1,54.77,75.69,55.26,75.19,3,3,1
DMC,1/22/2020,0.93,0,0.0001,0.02,76.54,54.93,76.04,55.42,50.1,0.63,1017.8,4.68,10.34,331,0.16,6,10,271.1,53.33,76.54,53.82,76.04,1,2,1
DMC,1/23/2020,0.96,0.0001,0.0002,0.04,74.86,53.77,74.36,54.26,51.67,0.65,1015.5,4.41,11.64,307,0.56,5,10,279.9,54.93,74.86,55.42,74.36,1,2,1
DMC,1/24/2020,0.99,0,0.0002,0.03,74.64,51.84,74.14,52.33,47.43,0.59,1015.5,4.64,11.3,305,0.4,5,10,286,53.77,74.64,54.26,74.14,0,1,0
DMC,1/25/2020,0.02,0,0.0002,0.03,75.15,53.25,74.65,53.74,47.92,0.6,1014.7,4.66,8.63,317,0.07,6,10,287.1,51.84,75.15,52.33,74.65,2,3,1
DMC,1/26/2020,0.05,0.0001,0.0003,0.04,74.83,55.53,74.33,56.02,50.07,0.63,1013,4.9,11.42,282,0,6,10,279.2,53.25,74.83,53.74,74.33,0,1,0
DMC,1/27/2020,0.09,0.0001,0.0004,0.05,73.91,55.6,73.41,56.09,51.47,0.65,1012.4,4.53,12.28,266,0.01,7,10,268.7,55.53,73.91,56.02,73.41,3,3,1
DMC,1/28/2020,0.12,0,0.0003,0.04,77.35,58.66,76.85,59.15,52.43,0.65,1013.2,2.92,10.38,159,0.01,7,10,255.7,55.6,77.35,56.09,76.85,1,2,1
DMC,1/29/2020,0.15,0.0004,0.0024,0.14,76.82,58.94,76.32,59.43,55.68,0.68,1015.6,5.19,11.22,119,0.23,6,10,247.6,58.66,76.82,59.15,76.32,0,1,0
DMC,1/30/2020,0.18,0.0076,0.0504,0.66,75.26,61.3,74.88,61.95,59.09,0.77,1013.6,3.38,5.84,121,0.41,6,9.954,248.8,58.94,75.26,59.43,74.88,2,3,1
DMC,1/31/2020,0.21,0.0002,0.0006,0.15,78.03,56.58,77.53,57.07,57.84,0.71,1013.7,5.42,12.42,315,0.28,6,10,246.7,61.3,78.03,61.95,77.53,0,1,0
Mohammodpur,8/27/2019,0.89,0.0002,0.0015,0.2,94.58,79.84,111.08,89.93,78.24,0.77,1002.5,8.96,19.32,151,0.41,10,10,270,77.93,94.58,81.97,111.08,60,4,2
Mohammodpur,8/28/2019,0.93,0.0107,0.057,0.56,93.77,79.87,112.62,89.62,79.14,0.79,1003.6,8.19,15.01,140,0.68,8,10,270.6,79.84,93.77,89.93,112.62,46,4,2
Mohammodpur,8/29/2019,0.97,0.0017,0.0121,0.33,94.96,79.33,109.1,86.68,77.87,0.74,1003.8,7.45,13.95,146,0.68,9,10,272.5,79.93,94.96,89.97,109.1,27,4,2
Mohammodpur,8/30/2019,0.01,0.0002,0.0013,0.14,95.88,79.92,108.51,89.91,78.04,0.74,1001.8,4.09,10.09,179,0.82,6,10,270,79.33,95.88,86.68,108.51,49,4,2
Mohammodpur,8/31/2019,0.05,0.0043,0.0179,0.4,93.78,80.24,113.91,89.91,79.88,0.79,1000.6,4.17,11.84,83,0.95,6,10,266.8,79.92,93.78,89.91,113.91,29,4,2
Mohammodpur,09-01-19,0.09,0.0053,0.0294,0.54,93.23,79.71,111.1,88.84,78.79,0.77,1001,5.95,18.78,157,0.96,5,10,266.2,80.24,93.23,89.91,111.1,34,4,2
Mohammodpur,09-02-19,0.12,0.0107,0.0423,0.62,94.06,79.4,109.46,86.56,78.57,0.78,1001.3,6.56,19.31,144,0.9,7,9.972,267.1,79.71,94.06,88.85,109.46,43,4,2
Mohammodpur,09-03-19,0.16,0.0052,0.0412,0.51,93.59,79.55,109.09,88.11,78.6,0.8,1001,9.51,21.75,120,0.94,6,9.642,268.2,79.46,93.59,86.65,109.09,53,4,2
Mohammodpur,09-04-19,0.2,0.0002,0.0011,0.2,92.76,79.87,109.85,89.99,78.29,0.78,1001.3,10.13,18,122,0.98,5,10,265.5,79.55,92.76,88.11,109.85,33,4,2
Mohammodpur,09-05-19,0.23,0.0023,0.0091,0.42,92.79,79.47,109.96,87.2,79.17,0.82,1001.3,9.81,22.19,131,0.79,6,9.922,263.2,79.87,92.79,89.99,109.96,44,4,2
Mohammodpur,09-06-19,0.27,0.004,0.0144,0.45,93.07,78.52,108.91,83.75,78.6,0.8,1000.4,11.4,22.47,129,0.86,7,10,262.6,79.47,93.07,87.2,108.91,33,4,2
Mohammodpur,09-07-19,0.3,0.0153,0.0816,0.82,90.2,78.2,108.92,82.94,79.29,0.86,1000.9,13.8,25.17,128,0.76,8,9.673,260.5,78.52,90.2,83.75,108.92,22,4,2
Mohammodpur,09-08-19,0.33,0.0195,0.0505,0.85,90.1,79.38,109.53,86.96,79.9,0.89,1002.5,11.81,23.68,139,0.67,7,10,261.6,78.2,90.1,82.94,109.53,42,4,2
Mohammodpur,09-09-19,0.36,0.0242,0.1017,0.91,91.49,79.83,111.3,87.62,80.2,0.88,1001.7,8.77,19.17,169,0.97,6,10,255.9,79.38,91.49,86.96,111.3,28,4,2
Mohammodpur,09-10-19,0.39,0.0061,0.0152,0.77,92.02,78.21,111.03,82.97,80.12,0.85,1002.3,8.52,19.48,165,0.85,8,10,259.9,80.64,92.02,89.96,111.03,38,4,2
Mohammodpur,09-11-19,0.42,0.0032,0.011,0.73,91.32,78.33,109.58,83.18,79.24,0.86,1003.6,9.16,19.2,135,0.98,5,9.993,260.8,78.21,91.32,82.97,109.58,29,4,2
Mohammodpur,09-12-19,0.45,0.0815,0.2532,0.99,83.91,77.19,97.82,79.71,79.3,0.95,1005.8,12.3,24.68,157,0.99,5,6.024,259.8,78.33,83.91,83.18,97.82,26,4,2
Mohammodpur,9/13/2019,0.48,0.0105,0.0364,0.79,86.42,79.07,101.36,85.51,78.51,0.91,1008,9.74,18.09,162,0.98,5,9.8,256.9,77.19,86.42,79.71,101.36,31,4,2
Mohammodpur,9/14/2019,0.51,0.0069,0.0371,0.52,90.14,78.78,106.83,84.8,79.08,0.86,1007.2,7.92,15.88,165,0.91,5,10,260.8,79.07,90.14,85.51,106.83,20,4,2
Mohammodpur,9/15/2019,0.54,0.013,0.0457,0.75,93.59,79.36,109.4,86.57,78.86,0.8,1005.7,7.05,18.12,181,0.91,6,9.914,258.7,78.78,93.59,84.8,109.4,13,4,2
Mohammodpur,9/16/2019,0.57,0.0236,0.14,0.92,92.97,77.84,107.07,81.57,78.18,0.79,1005.1,6.36,13.94,178,0.89,7,9.626,261.2,79.36,92.97,86.57,107.07,22,4,2
Mohammodpur,9/17/2019,0.61,0.0057,0.0582,0.76,94.25,78,105.49,81.9,76.72,0.76,1006.5,4.86,8.48,155,0.7,6,10,264,77.84,94.25,81.57,105.49,27,4,2
Mohammodpur,9/18/2019,0.64,0.0036,0.0322,0.36,93.82,79.2,108.12,85.3,77.06,0.74,1008.5,3.4,8.68,104,0.27,11,10,262.2,78,93.82,81.9,108.12,30,4,2
Mohammodpur,9/19/2019,0.67,0.0004,0.0018,0.07,96.43,79.39,110,85.44,76.06,0.7,1008.8,2.93,7.39,290,0.17,11,10,261.6,79.21,96.43,85.3,110,25,4,2
Mohammodpur,9/20/2019,0.7,0.0008,0.0054,0.2,95.19,79.42,107.36,86.72,76.9,0.73,1008,3.38,9.74,299,0.57,6,10,261.3,79.39,95.19,85.44,107.36,23,4,2
Mohammodpur,9/21/2019,0.73,0.0082,0.0604,0.45,92.51,79.06,111.97,85.22,78.39,0.79,1007.3,4.58,7.87,183,0.64,11,9.951,260.6,79.45,92.51,86.76,111.97,17,4,2
Mohammodpur,9/22/2019,0.77,0.0062,0.0234,0.66,91.82,76.64,105.51,78.73,77.58,0.8,1008.8,4.39,7.97,119,0.96,6,10,264.6,79.06,91.82,85.22,105.51,16,4,2
Mohammodpur,9/23/2019,0.8,0.0042,0.0253,0.8,89.42,76.52,101.43,78.88,76.33,0.83,1011.3,5.63,9.49,107,0.93,5,10,265.6,76.64,89.42,78.73,101.43,10,4,2
Mohammodpur,9/24/2019,0.84,0.0343,0.1362,0.89,83.74,74.88,94.26,77.1,75.52,0.88,1012.4,6.87,16.81,122,0.98,5,10,265.5,76.42,83.74,78.34,94.26,15,4,2
Mohammodpur,9/27/2019,0.95,0.0015,0.008,0.38,87.27,74.77,99.68,77,74.72,0.83,1014.3,5.95,12.23,321,0.97,5,10,269.5,73.75,87.27,75.96,99.68,5,3,1
Mohammodpur,9/28/2019,0.99,0.0038,0.0146,0.81,86.44,73.44,98.13,75.77,74.86,0.85,1013,4.25,10.54,11,0.98,5,9.611,262.3,74.77,86.44,77,98.13,12,4,2
Mohammodpur,9/29/2019,0.03,0.0357,0.0992,0.99,77.37,73.23,79,75.55,74.67,0.96,1013.7,4.58,12.47,22,0.96,5,8.793,255.8,73.44,77.82,75.77,79,13,4,2
Mohammodpur,9/30/2019,0.07,0.0362,0.1734,0.98,87.66,74.3,98.63,76.67,75.62,0.87,1010.5,5.05,12.01,163,0.97,5,8.412,255.7,73.23,87.66,75.55,98.63,18,4,2
Mohammodpur,10-01-19,0.11,0.027,0.0756,0.99,83.22,74.17,89.99,76.73,75.49,0.9,1008.9,4.82,18.82,177,0.84,6,9.137,267.3,74.3,83.22,76.67,89.99,10,4,2
Mohammodpur,10-02-19,0.15,0.013,0.0394,0.67,88.18,74.97,99.8,77.51,76,0.86,1009.1,4.38,16.59,124,0.6,7,9.901,266.3,74.17,88.18,76.73,99.8,18,4,2
Mohammodpur,10-03-19,0.18,0.003,0.0139,0.44,88.72,76.65,103.55,79.08,76.63,0.85,1009.1,4.26,9.76,155,0.5,8,10,260.4,74.9,88.72,77.34,103.55,16,4,2
Mohammodpur,10-04-19,0.22,0.0094,0.0333,0.63,91.44,77,104.11,79.5,76.17,0.79,1008.8,3.84,6.37,201,0.62,7,10,267,76.65,91.44,79.08,104.11,6,3,1
Mohammodpur,10-05-19,0.25,0.0041,0.0442,0.34,91.6,77.44,104.01,79.98,76.55,0.8,1008.6,4.46,7.36,191,0.44,7,9.991,271.3,77,91.6,79.5,104.01,3,3,1
Mohammodpur,10-06-19,0.28,0.0087,0.0388,0.53,90.08,76.65,105.12,79.1,76.72,0.82,1009.2,4.94,11.11,184,0.78,7,10,267.5,77.44,90.08,79.98,105.12,10,4,2
Mohammodpur,10-07-19,0.31,0.0003,0.002,0.19,88.11,75.56,98.97,77.9,76.58,0.84,1010.4,3.4,6.69,142,0.61,6,10,267,76.65,88.11,79.1,98.97,8,4,2
Mohammodpur,10-08-19,0.34,0.0092,0.0281,0.71,89.38,75.01,98.74,77.27,75.41,0.82,1010.9,4.24,7.78,125,0.43,9,10,264.5,75.51,89.38,77.76,98.74,8,4,2
Mohammodpur,10-09-19,0.37,0.0162,0.0945,0.87,89.65,74.32,101.66,76.5,74.84,0.82,1010.8,4.44,8.92,116,0.78,6,9.477,263.6,75.01,89.65,77.27,101.66,6,3,1
Mohammodpur,10-10-19,0.4,0.0056,0.0298,0.89,84.55,74.05,92.18,76.36,74.74,0.87,1010.4,5.93,11.27,113,0.79,5,9.532,267.2,74.32,84.55,76.5,92.18,6,3,1
Mohammodpur,10-11-19,0.43,0.0008,0.0027,0.2,89.42,74.49,97.57,76.99,74.58,0.81,1009.9,4.24,7.95,91,0.28,8,10,273.1,74.05,89.42,76.36,97.57,5,3,1
Mohammodpur,10-12-19,0.46,0.0007,0.0035,0.11,90.92,74.25,98.34,76.15,73.77,0.77,1010.2,4.01,9,35,0.21,9,10,273.5,74.49,90.92,76.99,98.34,4,3,1
Mohammodpur,10/13/2019,0.49,0,0,0,91.43,72.36,95.91,74.18,71.07,0.71,1010.5,5.31,14.12,353,0.04,9,10,271.6,74.25,91.43,76.15,95.91,9,4,2
Mohammodpur,10/14/2019,0.52,0,0.0002,0.01,91.85,73.1,95.76,75.05,70.78,0.71,1011.1,5.76,10.92,331,0.46,7,10,268.6,72.36,91.85,74.18,95.76,6,3,1
Mohammodpur,10/15/2019,0.55,0.0001,0.0003,0.03,92.21,75.17,99.04,77.27,72.4,0.72,1011.8,3.74,7.2,322,0.35,8,10,269.6,73.1,92.21,75.05,99.04,9,4,2
Mohammodpur,10/16/2019,0.59,0.0013,0.0088,0.11,89.66,75.42,100.18,77.64,74.12,0.77,1012.2,3.47,5.84,128,0.65,5,10,269.3,75.17,89.66,77.27,100.18,12,4,2
Mohammodpur,10/17/2019,0.62,0.0003,0.0015,0.07,91.31,75.62,100.04,77.7,74.51,0.77,1012.3,3.32,7.93,6,0.48,8,10,271.6,75.42,91.31,77.64,100.04,14,4,2
Mohammodpur,10/18/2019,0.65,0.0108,0.1177,0.46,91.86,75.35,103.17,77.4,74.87,0.75,1011.9,4.06,10.59,351,0.47,8,9.287,268.2,75.62,91.86,77.7,103.17,10,4,2
Mohammodpur,10/19/2019,0.68,0.0002,0.0004,0.05,93.7,73.96,102.36,75.56,73.05,0.71,1012.4,4.88,16.58,353,0.31,7,10,266,75.35,93.7,77.4,102.36,8,4,2
Mohammodpur,10/20/2019,0.72,0.0001,0.0004,0.02,92.67,75.91,99.17,78.06,71.96,0.69,1012.1,6,16.11,342,0.11,8,10,264.6,73.93,92.67,75.52,99.17,14,4,2
Mohammodpur,10/21/2019,0.75,0.0001,0.0006,0.07,91.83,75.75,99.6,77.86,73.72,0.75,1010.5,6.44,10.64,327,0.19,9,10,265.5,75.95,91.83,78.01,99.6,10,4,2
Mohammodpur,10/22/2019,0.79,0.0026,0.0247,0.55,90.39,74.67,97.04,76.61,73.01,0.74,1009.2,4.18,7.23,302,0.28,8,9.84,265.5,75.75,90.39,77.86,97.04,18,4,2
Mohammodpur,10/23/2019,0.83,0.0001,0.0003,0.05,90.49,71.21,95.3,72.86,71.23,0.71,1008.9,4.18,11.89,337,0.46,8,10,261.8,74.67,90.49,76.61,95.3,7,4,2
Mohammodpur,10/24/2019,0.86,0.0132,0.035,0.98,74.46,69.06,74.97,70.78,68.8,0.85,1011.4,10.52,20.93,9,0.99,5,8.488,261.5,70.38,79.95,71.91,82.57,10,4,2
Mohammodpur,10/25/2019,0.9,0.0387,0.1495,0.98,82.03,72.93,85.37,75.01,70.56,0.88,1010.6,9.11,19.9,56,0.97,5,7.132,262.5,69.06,82.03,70.78,85.37,6,3,1
Mohammodpur,10/26/2019,0.94,0.0447,0.1399,1,82.25,72.6,89.78,74.7,74.49,0.92,1010.7,7.02,23.27,232,0.82,5,9.35,258.9,73.01,82.25,75.13,89.78,9,4,2
Mohammodpur,10/27/2019,0.98,0.0002,0.0034,0.22,84.45,69.86,90.36,71.58,72.46,0.85,1011.6,3.76,13.98,313,0.56,7,10,255,72.6,84.45,74.7,90.36,10,4,2
Mohammodpur,10/28/2019,0.02,0.0001,0.0003,0.05,87.03,70.02,92.32,71.87,70.17,0.79,1012,5.86,14.53,332,0.32,8,10,258,69.86,87.03,71.58,92.32,7,4,2
Mohammodpur,10/29/2019,0.05,0.0001,0.0002,0.04,87.98,71.08,92.34,72.98,70.13,0.78,1012.1,3.9,8.99,291,0.35,6,10,261.9,69.6,87.98,71.49,92.34,7,4,2
Mohammodpur,10/30/2019,0.09,0.0001,0.0002,0.04,89.22,71.31,92.56,73.26,70.33,0.76,1011.1,3.24,7.67,300,0.41,7,10,261.8,71.08,89.22,72.98,92.56,6,3,1
Mohammodpur,10/31/2019,0.13,0,0.0004,0.02,88.38,71.41,90.87,73.3,69.56,0.75,1010.3,3.99,8.63,295,0.46,6,10,260,71.15,88.38,73.13,90.87,1,2,1
Mohammodpur,11-01-19,0.16,0.0001,0.0005,0.04,88.85,70.5,92.03,72.42,70.08,0.75,1010.7,3.92,8.98,324,0.24,7,10,259.3,71.41,88.85,73.29,92.03,3,3,1
Mohammodpur,11-02-19,0.19,0.0001,0.0002,0.05,89.49,69.52,91.51,71.23,69.21,0.74,1011.2,3.86,7.93,332,0.19,7,10,259,70.53,89.49,72.46,91.51,3,3,1
Mohammodpur,11-03-19,0.23,0.0001,0.0002,0.03,88.63,70.87,91.02,72.51,68.98,0.74,1011.2,2.73,7.46,322,0.23,7,10,256.3,69.69,88.63,71.39,91.02,6,3,1
Mohammodpur,11-04-19,0.26,0,0.0002,0.02,88.79,71.99,91.28,73.86,68.9,0.72,1010.6,3.34,7.7,304,0.07,8,10,255.9,70.88,88.79,72.51,91.28,9,4,2
Mohammodpur,11-05-19,0.29,0.0002,0.0007,0.09,88.89,70.3,91.8,71.9,69.67,0.73,1009.4,3.53,7.99,320,0.07,7,10,259,71.99,88.89,73.86,91.8,6,3,1
Mohammodpur,11-06-19,0.32,0.0001,0.0002,0.03,88.53,68.46,89.02,69.85,66.74,0.69,1008.9,4.67,9.06,357,0.51,7,10,257.6,70.3,88.53,71.9,89.02,5,3,1
Mohammodpur,11-07-19,0.35,0,0.0002,0.03,88.48,70.73,90.09,72.49,67.11,0.72,1009.3,4.6,10.5,356,0.64,7,10,259.7,68.46,88.48,69.85,90.09,10,4,2
Mohammodpur,11-08-19,0.38,0.0048,0.0295,0.88,83.88,72.52,90.13,74.44,71.46,0.83,1010.6,4.66,13.25,47,0.98,5,9.75,256.1,70.73,83.88,72.49,90.13,6,3,1
Mohammodpur,11-09-19,0.41,0.0096,0.0473,0.99,82.63,72.18,87.18,74.2,71.97,0.86,1010.4,10.74,24.9,62,0.99,4,9.319,252.3,72.52,82.63,74.44,87.18,11,4,2
Mohammodpur,11-10-19,0.44,0.0266,0.0772,0.98,77.92,71.05,79,73.12,71.49,0.91,1008.6,12.57,32.87,65,1,4,9.154,252.2,72.11,77.92,74.13,79,5,3,1
Mohammodpur,11-11-19,0.47,0.0042,0.0164,0.36,82.31,69.4,87.02,71.25,71.57,0.87,1009.1,8.09,22.09,27,0.66,5,10,255.4,71.05,82.31,73.12,87.02,4,3,1
Mohammodpur,11-12-19,0.5,0.0002,0.0006,0.09,86.16,67.54,89.1,69.14,69.4,0.8,1012.2,3.16,8.73,350,0.09,7,10,258.7,68.65,86.16,70.53,89.1,3,3,1
Mohammodpur,11/13/2019,0.53,0.0002,0.0004,0.08,86.88,68.95,90.12,70.59,68.51,0.77,1014.1,4.22,9.23,353,0.1,6,10,257.4,67.57,86.88,69.11,90.12,8,4,2
Mohammodpur,11/14/2019,0.57,0,0.0001,0.01,88.21,67.58,90.26,69.04,68.17,0.74,1013.9,3.2,7.88,334,0.07,7,10,254.7,68.95,88.21,70.59,90.26,5,3,1
Mohammodpur,11/15/2019,0.6,0.0001,0.0002,0.05,88.53,68.35,89.89,69.83,67.02,0.72,1013.1,3.03,8.81,303,0.03,7,9.746,252.1,67.58,88.53,69.04,89.89,2,3,1
Mohammodpur,11/16/2019,0.63,0,0.0002,0.05,86.74,68.24,87.48,69.67,66.63,0.72,1012.7,2.96,7.95,339,0.03,7,10,255.1,68.35,86.74,69.83,87.48,8,4,2
Mohammodpur,11/17/2019,0.67,0.0001,0.0003,0.02,86.31,65.86,87.27,67.09,66.61,0.73,1012.4,2.52,7.45,319,0.15,6,10,253.9,68.24,86.31,69.67,87.27,5,3,1
Mohammodpur,11/18/2019,0.7,0.0001,0.0003,0.02,86.18,66.37,85.82,67.44,63.68,0.69,1012.7,2.48,7.13,345,0.01,7,10,253.9,65.86,86.18,67.09,85.82,4,3,1
Mohammodpur,11/19/2019,0.74,0,0.0001,0.01,85.65,65.22,85.15,66.16,62.92,0.68,1012.9,2.75,7.95,330,0.07,7,10,253.9,66.37,85.65,67.44,85.15,5,3,1
Mohammodpur,11/20/2019,0.78,0,0.0002,0.01,84.93,63.3,84.43,63.86,60.28,0.64,1013.6,4.07,9.76,337,0.14,7,10,252.8,65.22,84.93,66.16,84.43,4,3,1
Mohammodpur,11/21/2019,0.81,0.0001,0.0003,0.02,84.78,64.61,84.58,65.6,61.46,0.68,1014.2,3.23,6.75,339,0.01,7,10,255,63.3,84.78,63.86,84.58,12,4,2
Mohammodpur,11/22/2019,0.85,0,0.0002,0.01,84.47,66.49,83.97,67.59,62.56,0.69,1014.4,2.42,5.62,16,0.05,6,10,250.8,64.61,84.47,65.6,83.97,6,3,1
Mohammodpur,11/23/2019,0.89,0.0001,0.0005,0.02,84.24,65.44,84.05,66.45,63.01,0.69,1014.1,3.4,9.52,332,0.12,7,10,246.3,66.45,84.24,67.55,84.05,5,3,1
Mohammodpur,11/24/2019,0.93,0.0001,0.0002,0.04,83.91,66,83.89,67.09,63.57,0.71,1013.9,3.14,7.92,346,0.15,7,10,240.7,65.41,83.91,66.41,83.89,9,4,2
Mohammodpur,11/25/2019,0.96,0.0001,0.0003,0.05,84.66,66.29,85.6,67.64,64.72,0.73,1014.6,3.72,11.19,355,0.09,7,10,236.7,66.01,84.66,67.1,85.6,7,4,2
Mohammodpur,11/26/2019,1,0.0001,0.0004,0.06,85.61,65.41,86.5,66.54,65.73,0.75,1014.4,2.96,8.95,6,0,7,10,238.9,66.29,85.61,67.64,86.5,5,3,1
Mohammodpur,11/27/2019,0.04,0,0.0001,0.01,86.63,64.67,87.35,65.85,64.98,0.73,1014.2,3.53,7.36,10,0,7,10,240.6,65.41,86.63,66.54,87.35,4,3,1
Mohammodpur,11/28/2019,0.07,0.0001,0.0005,0.04,87.11,65.65,87.93,66.77,64.8,0.72,1014.2,3.32,7.75,336,0,6,10,249.3,64.67,87.11,65.85,87.93,8,4,2
Mohammodpur,11/29/2019,0.1,0.0001,0.0003,0.05,87.29,65.67,87.45,66.79,64.12,0.71,1013.6,2.71,6.97,352,0.01,6,10,247.2,65.65,87.29,66.77,87.45,4,3,1
Mohammodpur,11/30/2019,0.14,0,0.0003,0.03,86.02,65.44,85.64,66.24,62.89,0.69,1013.3,3.28,8.64,341,0,7,10,237.2,65.67,86.02,66.79,85.64,4,3,1
Mohammodpur,12-01-19,0.17,0.0001,0.0004,0.04,84.48,62.5,83.97,62.99,60.69,0.66,1014.4,3.92,11.08,349,0.45,6,10,230.2,65.44,84.48,66.24,83.97,7,4,2
Mohammodpur,12-02-19,0.2,0.0001,0.0002,0.02,82.25,58.95,81.75,59.44,56.21,0.61,1014.7,3.92,9.58,336,0.34,6,10,230.7,62.5,82.25,62.99,81.75,4,3,1
Mohammodpur,12-03-19,0.23,0.0001,0.0003,0.03,80.88,61.36,80.38,61.99,56.04,0.64,1014.4,3.91,9.6,322,0.01,6,10,239.7,58.95,80.88,59.44,80.38,3,3,1
Mohammodpur,12-04-19,0.26,0.0001,0.0003,0.03,81.69,59.51,81.2,60,58.66,0.69,1016.4,5.04,8.72,356,0.14,6,10,242.9,61.36,81.69,61.99,81.2,5,3,1
Mohammodpur,12-05-19,0.29,0.0001,0.0004,0.02,85.15,62.66,84.65,63.3,58.39,0.67,1017,3.71,7.26,32,0.42,5,10,242.8,59.51,85.15,60,84.65,18,4,2
Mohammodpur,12-06-19,0.32,0,0.0003,0.01,85.72,61.44,85.22,61.93,59.3,0.64,1017.3,3.39,6.4,54,0.43,5,10,247.1,62.66,85.72,63.29,85.22,4,3,1
Mohammodpur,12-07-19,0.35,0.0001,0.0003,0.03,84.69,63.5,84.19,63.99,56.04,0.59,1016.3,4.16,6.79,8,0.19,6,10,248.7,61.44,84.69,61.93,84.19,4,3,1
Mohammodpur,12-08-19,0.38,0.0001,0.0004,0.04,83.66,65.04,83.16,65.66,57.61,0.6,1016.1,3.32,7.72,326,0.32,5,10,250,63.5,83.66,63.99,83.16,3,3,1
Mohammodpur,12-09-19,0.41,0,0,0,81.32,61.27,80.9,61.76,59.09,0.64,1015.7,3.52,6.39,351,0.42,6,10,260.3,65.03,81.32,65.65,80.9,4,3,1
Mohammodpur,12-10-19,0.45,0.0001,0.0003,0.02,81.86,60.71,81.36,61.2,55.69,0.61,1014,3.89,8.57,325,0.01,6,10,266.4,61.33,81.86,61.82,81.36,6,3,1
Mohammodpur,12-11-19,0.48,0.0001,0.0003,0.03,80.64,61.95,80.14,62.44,55.12,0.62,1013.7,3.6,7.64,338,0.01,5,10,270.2,60.71,80.64,61.2,80.14,3,3,1
Mohammodpur,12-12-19,0.51,0.0001,0.0003,0.04,80.41,58.96,79.91,59.45,57.41,0.66,1015.2,4.6,8.36,21,0.21,5,10,265.1,61.95,80.41,62.44,79.91,5,3,1
Mohammodpur,12/13/2019,0.55,0.0001,0.0005,0.03,81.02,58.89,80.52,59.38,56.3,0.66,1016.4,2.64,6.3,356,0.03,6,10,261.4,58.96,81.02,59.45,80.52,2,3,1
Mohammodpur,12/14/2019,0.58,0.0001,0.0003,0.04,82.44,61.11,81.94,61.65,56.93,0.65,1017,3.48,8.62,339,0.01,6,10,262.5,58.89,82.44,59.38,81.94,3,3,1
Mohammodpur,12/15/2019,0.62,0.0001,0.0003,0.05,81.92,62.07,81.91,62.7,59.85,0.71,1016.2,5.1,9.84,356,0,6,10,261.5,61.11,81.92,61.65,81.91,0,1,0
Mohammodpur,12/16/2019,0.66,0.0001,0.0003,0.1,77.72,60.18,77.22,60.76,58.41,0.7,1015.8,5.48,10.14,343,0.41,4,10,258.4,62.07,77.72,62.7,77.22,1,2,1
Mohammodpur,12/17/2019,0.69,0.0001,0.0002,0.09,79.03,58.25,78.53,58.74,58.96,0.72,1016.9,4.97,11.16,330,0.24,5,10,253,60.64,79.03,61.18,78.53,1,2,1
Mohammodpur,12/18/2019,0.73,0,0.0002,0.03,77.41,54.16,76.91,54.65,54.3,0.69,1017,7.24,16.89,332,0.06,5,10,253.9,57.59,77.41,58.08,76.91,2,3,1
Mohammodpur,12/19/2019,0.76,0.0001,0.0002,0.05,75.1,53.22,74.6,53.71,52.37,0.7,1015.6,5.8,17.88,317,0.25,5,10,259,54.16,75.1,54.65,74.6,4,3,1
Mohammodpur,12/20/2019,0.8,0.0001,0.0004,0.08,73.41,53.92,72.91,54.41,51.77,0.7,1014.5,4.02,8.96,321,0.44,4,10,259,53.22,73.41,53.71,72.91,0,1,0
